src	prediction	entropy
underparch	otunderparching	11.703052520751953
cannicalise	otcannicalising	11.361437797546387
phooge	oiphooging	7.721953392028809
missumbecud	oimissumbecudding	11.405380249023438
reprosetize	oireprosetizing	11.2515230178833
enderseeve	onenderseeving	10.471503257751465
preplist	oipreplisting	9.883914947509766
disholl	oidisholling	8.748576164245605
sucastest	oisucastesting	10.449885368347168
bittlif	oibittliffing	10.20635986328125
destrumol	oidestrumoling	11.438332557678223
macess	oimacessing	10.110440254211426
bedom	oibedoming	8.269631385803223
underslink	otunderslinking	11.053515434265137
shurne	oishurning	8.5773344039917
rooflie	oirooflying	9.59964656829834
dissicalize	oidissicalizing	11.231359481811523
concant	inconcanting	10.50811767578125
misphalane	oimisphalaning	10.087836265563965
berock	oiberocking	8.810115814208984
manthronomize	ocmanthronomizing	12.792797088623047
refraged	oirefragedding	10.246822357177734
damitarise	oidamitarising	11.167181968688965
unblanding	otunblandinging	10.943807601928711
potiate	oipotiating	8.662725448608398
exacclate	otexacclating	10.63117504119873
scordenise	oiscordenising	10.842432975769043
silleched	oisillechedding	10.561388969421387
bleap	oibleaping	8.016901969909668
respelder	oirespeldering	10.001434326171875
disinterfure	ocdisinterfuring	12.931507110595703
cimpar	oicimparing	9.821810722351074
underpathilycate	otunderpathilycating	14.435946464538574
sammick	oisammicking	8.859843254089355
reforeshinise	onreforeshinising	12.391709327697754
froof	oifroofing	7.814998626708984
clongionize	oiclongionizing	10.521879196166992
revenarize	oirevenarizing	10.450711250305176
unsonstatisionate	onunsonstatisionating	14.198144912719727
deploge	oideploging	8.029009819030762
meclaminise	oimeclaminising	10.58814811706543
reclook	oireclooking	8.664280891418457
chauble	oichaubling	8.895883560180664
umbraise	oiumbraising	9.791557312011719
misholy	oimisholying	9.15976619720459
misprearise	otmisprearising	11.108330726623535
exidise	oiexidising	8.84553337097168
unrepre-chast	otunrepre-chasting	14.590598106384277
disram	oidisramming	9.314867973327637
meclurbulate	otmeclurbulating	13.154460906982422
subtranalise	otsubtranalising	11.926568984985352
deasussalize	oideasussalizing	11.771903038024902
rediculate	otrediculating	11.606143951416016
uncompressy	otuncompressying	11.460006713867188
surfark	oisurfarking	10.178447723388672
forebrack	oiforebracking	10.634964942932129
purtend	oipurtending	9.691795349121094
rapparkle	oirapparkling	10.516175270080566
forecaps	oiforecapsing	11.109832763671875
rescord	oirescording	10.308902740478516
proponish	oiproponishing	10.13470458984375
bephunginate	oibephunginating	11.186424255371094
permatorize	oipermatorizing	10.679323196411133
fancust	infancusting	10.656920433044434
unbittre	oiunbittring	9.597771644592285
dissaluate	oidissaluating	10.09129524230957
destile	oidestiling	8.901459693908691
dowshraminize	oidowshraminizing	12.866735458374023
exoriarize	oiexoriarizing	10.968668937683105
retercent	ocretercenting	10.531597137451172
subsecten	oisubsectening	10.208309173583984
emelify	oiemelifying	9.434637069702148
shrumpe	oishrumping	8.609247207641602
sontify	oisontifying	9.17828369140625
deselfier	oideselfiering	10.33591079711914
exsele-tamm	otexsele-tamming	11.22877025604248
unhowe	oiunhowing	8.135085105895996
rantle	oirantling	8.922884941101074
posim	olposiming	9.270604133605957
undack	oiundacking	8.318914413452148
preveed	oipreveeding	9.021856307983398
bepown	oibepowning	8.42009162902832
debeed	oidebeeding	9.705094337463379
underpurt	otunderpurting	11.826676368713379
bedisserate	otbedisserating	12.540705680847168
mishacidate	oimishacidating	11.183019638061523
phorotemize	oiphorotemizing	10.546719551086426
rabsarritize	otrabsarritizing	11.020045280456543
retight	oiretighting	9.412933349609375
doppotionace	oidoppotionacing	10.751825332641602
decese	aidecesing	9.843450546264648
unfocke	oiunfocking	8.703459739685059
uncumble	oiuncumbling	9.764815330505371
spureed	oispureeding	9.248092651367188
sauberbamilate	oasauberbamilating	13.006240844726562
coldimilate	oicoldimilating	10.382403373718262
beshyphitinate	onbeshyphitinating	12.203483581542969
recordialise	oirecordialising	11.274614334106445
rephire	oirephiring	8.813029289245605
supore	oisuporing	8.427986145019531
unrectear	oiunrectearing	11.054293632507324
defortinision	ondefortinisioning	12.824420928955078
unbathify	oiunbathifying	9.745640754699707
decommeste	oidecommesting	9.951441764831543
forepat	oiforepatting	10.225496292114258
casherate	oicasherating	10.040342330932617
fidilate	oifidilating	9.672776222229004
frowroot	oifrowrooting	10.776951789855957
forhon	oiforhoning	8.274394989013672
sarthort	oisarthorting	9.455961227416992
phytomorg	oiphytomorging	11.749168395996094
coothote	oicoothoting	8.957478523254395
mustrain	oimustraining	10.580625534057617
deplact	oideplacting	9.395357131958008
beceach	oibeceaching	9.085724830627441
shamitring	oishamitringing	10.198541641235352
reflow-coate	oireflow-coating	11.824952125549316
soud-chimeten	onsoud-chimetening	11.050616264343262
brimshrope	oibrimshroping	10.152364730834961
recrib	oirecribbing	9.314535140991211
recacce	oirecaccing	9.21792984008789
deaught	oideaughting	8.69875431060791
flyiletallate	Wiflyiletallating	13.569318771362305
partrustise	otpartrustising	12.618650436401367
previstrop	oiprevistroping	13.084226608276367
premethast	oipremethasting	10.153027534484863
recanch	oirecanching	9.156798362731934
chrecrify	otchrecrifying	12.256772994995117
reflant	oireflanting	9.674333572387695
defurder	oidefurdering	9.642350196838379
recopiate	oirecopiating	10.10210132598877
falork	oifalorking	8.371125221252441
disaparrigize	ocdisaparrigizing	14.39002799987793
cropenize	oicropenizing	10.002187728881836
præmol	oipræmolling	9.240265846252441
scardendize	oiscardendizing	11.199499130249023
decarrorate	otdecarrorating	11.81379508972168
rebed	oirebedding	8.103595733642578
roosperse	oiroospersing	10.135984420776367
prepeerense	otprepeerensing	10.980369567871094
doubsise	oidoubsising	9.566866874694824
scimb	oiscimbing	8.012869834899902
shotpel	oishotpeling	10.179974555969238
recipter	oireciptering	9.87930965423584
ropeld	oiropelding	9.312234878540039
cousken	oicouskening	9.378549575805664
poseserize	oiposeserizing	10.271343231201172
reforspale	oireforspaling	10.806382179260254
ectuber	oiectubering	9.221549034118652
emporop	oiemporopping	9.539732933044434
beandelish	oibeandelishing	10.464277267456055
elempure	oielempuring	8.875126838684082
creadock	oicreadocking	10.014739036560059
unseng	oiunsenging	8.730774879455566
dissist	oidissisting	8.983838081359863
uncarneseate	otuncarneseating	11.340948104858398
freasplack	oifreasplacking	11.845454216003418
supsick	oisupsicking	9.482404708862305
cooledecect	otcooledececting	10.998446464538574
essumilize	oiessumilizing	10.252772331237793
propaise	oipropaising	9.291404724121094
fanalise	oifanalising	9.647737503051758
enchinate	oienchinating	9.796951293945312
dishrichesish	oidishrichesishing	12.129386901855469
mangenise	oimangenising	9.710616111755371
retrott-disangurate	onretrott-disangurating	14.1046724319458
reprevisify	oireprevisifying	11.208508491516113
strastify	oistrastifying	11.019209861755371
stabalecise	oistabalecising	10.563398361206055
frawe-hurch	oifrawe-hurching	12.438654899597168
misprass	oimisprassing	9.664088249206543
chalowogrutherise	otchalowogrutherised	14.799431800842285
retlow	oiretlowing	8.609686851501465
restasionate	otrestasionating	11.40899658203125
perterplatise	otperterplatising	12.862408638000488
retench	oiretenching	9.654630661010742
delify	oidelifying	8.722774505615234
descrack	oidescracking	11.52133560180664
medeletate	oimedeletating	10.372172355651855
enback	oienbacking	8.804082870483398
recester	onrecestering	10.539984703063965
combrock	oicombrocking	11.063850402832031
reforsphone	onreforsphoning	10.762229919433594
enchasce	oienchascing	9.463342666625977
precate	oiprecating	10.246687889099121
stribinate	oistribinating	11.22635555267334
repimse	oirepimsing	9.233715057373047
cransify	oicransifying	11.40986156463623
compunterimate	otcompunterimating	12.512978553771973
poosced	oipooscedding	8.907172203063965
repolytize	oirepolytizing	10.297090530395508
prucananize	otprucananizing	12.020856857299805
mastitize	oimastitizing	9.867655754089355
phowed	oiphowedding	9.224868774414062
perminogarize	oiperminogarizing	12.35507869720459
underdowet	oiunderdoweting	11.915639877319336
shirch	oishirching	8.824464797973633
disterpel	oidisterpeling	10.828446388244629
shimb	oishimbing	8.067249298095703
emearize	oiemearizing	9.607404708862305
parenecreate	otparenecreating	13.59864330291748
misbecload	oimisbecloading	10.859110832214355
perplettinate	otperplettinating	11.709535598754883
saurlusise	oisaurlusising	10.364234924316406
froak	oifroaking	8.315790176391602
redisar	oiredisaring	10.250346183776855
missingriate	otmissingriating	11.856772422790527
disfirrame	oidisfirraming	10.454537391662598
missirialize	oimissirializing	11.480895042419434
breaphostare	oibreaphostaring	11.357471466064453
endersent	onendersenting	10.204353332519531
side-sectule	oiside-sectuling	12.041654586791992
domalogate	oidomalogating	10.647518157958984
decram	oidecramming	9.72581672668457
burdeer	oiburdeering	9.14859390258789
decummunise	oidecummunising	10.764702796936035
papperize	oipapperizing	10.020698547363281
forsim	oiforsimming	9.2135591506958
reviate	oireviating	9.319379806518555
beconsorm	oibeconsorming	10.256153106689453
decruate	oidecruating	9.812520027160645
discalve	oidiscalving	9.880105972290039
underwet	onunderwetting	10.424027442932129
diacaise	oidiacaising	9.983224868774414
pertone	oipertoning	9.136215209960938
enfusk	oienfusking	8.915924072265625
repringer	oirepringering	11.698871612548828
defamenize	oidefamenizing	10.473965644836426
slackstilt	oislackstilting	11.718530654907227
elunelist	oielunelisting	11.323322296142578
pethole-reave	oipethole-reaving	11.002178192138672
refook	oirefooking	8.260506629943848
frondize	oifrondizing	8.911323547363281
maliscoper	otmaliscopering	13.20868968963623
pastem	oipasteming	10.296697616577148
depricate	oidepricating	10.492015838623047
misstalk	oimisstalking	9.692378044128418
cappaly	oicappalying	9.589412689208984
undinder	oiundindering	9.843259811401367
foreclappering	Enforeclapperinging	14.335160255432129
divolize	oidivolizing	9.444195747375488
recurre-hut	ocrecurre-hutting	12.11726188659668
disslimotestish	otdisslimotestishing	12.767693519592285
reconveen	oireconveening	10.050605773925781
unratt	oiunratting	8.394941329956055
prefate	oiprefating	8.206330299377441
untertorise	ocuntertorising	11.079880714416504
debrasp	oidebrasping	9.456799507141113
sicerate	oisicerating	9.506226539611816
becist	oibecisting	8.594207763671875
dialigate	oidialigating	9.700557708740234
clownert	oiclownerting	11.619583129882812
undrase	oiundrasing	8.706068992614746
dissconter	oidisscontering	10.6689453125
underparee	otunderparing	11.335020065307617
decountresent	ondecountresenting	12.911771774291992
dallist	oidallisting	9.542055130004883
fongortize	oifongortizing	9.88519287109375
depriast	oidepriasting	10.703234672546387
fitionate	oifitionating	10.183470726013184
prossiate	oiprossiating	10.384727478027344
down-pite	eidown-piting	12.091772079467773
emplead	oiempleading	9.268224716186523
misbramble	oimisbrambling	11.157196044921875
undermitre	otundermitring	10.825925827026367
bepange	oibepanging	8.953857421875
simbraphize	oisimbraphizing	11.447654724121094
supencone	oisupenconing	10.680113792419434
couthite	oicouthiting	9.324225425720215
preperprocityte	otpreperprociting	14.484574317932129
enpithemize	oienpithemizing	11.057262420654297
shepinate	oishepinating	9.628641128540039
recrase	oirecrasing	9.292574882507324
dispank	oidispanking	8.906445503234863
unstark	oiunstarking	9.036650657653809
borthet	onbortheting	10.25007152557373
undespanch	otundespanching	11.474212646484375
maranize	oimaranizing	9.258423805236816
cacicitionalise	alcacicitionalising	15.147684097290039
decrampay	oidecrampaying	10.833404541015625
extrictify	otextrictifying	12.239118576049805
sucurolute	oisucuroluting	11.130121231079102
corestominate	otcorestominating	13.27054500579834
repiter-pissurize	otrepiter-pissurizing	16.363143920898438
soccummise	oisoccummising	10.901189804077148
cubfrook	oicubfrooking	9.171451568603516
stallliph	oistalliphing	10.032904624938965
shochash	oishochashing	10.503568649291992
disinterpaise	otdisinterpaising	13.648041725158691
forcortalise	oiforcortalising	13.005589485168457
prespackise	oiprespackising	10.85411262512207
fangerate	oifangerating	9.602021217346191
refark	oirefarking	9.097825050354004
marreine	oimarreining	8.805758476257324
unhowse	oiunhowsing	8.669354438781738
repoorize	oirepoorizing	9.493019104003906
calleathize	oicalleathizing	10.771815299987793
bratilitize	oibratilitizing	11.068230628967285
mispy	oimispying	8.212843894958496
sconderifoge	oisconderifoging	10.693636894226074
parestarize	otparestarizing	11.018123626708984
bonesh	onboneshing	8.916558265686035
sourise	oisourising	9.176207542419434
expease	oiexpeasing	9.229059219360352
mispet	oimispeting	9.162001609802246
surchylate	oisurchylating	11.226424217224121
fertialise	oifertialising	10.64487361907959
præfrancize	otpræfrancizing	10.933889389038086
defabbogrook	oidefabbogrooking	11.270490646362305
uncort	oiuncorting	8.851022720336914
fineroline	oifinerolining	10.68061351776123
berotitise	oiberotitising	10.373849868774414
foaster	oifoastering	9.015766143798828
forelatish	oiforelatishing	11.01806640625
surticate	oisurticating	11.647832870483398
defacturate	otdefacturating	11.1539888381958
mocintify	oimocintifying	11.167262077331543
unchambut	oiunchambuting	10.959548950195312
pedail	oipedailing	8.697742462158203
polignise	oipolignising	10.98934268951416
matinyate	oimatinyating	10.431427001953125
fatulise	oifatulising	9.464029312133789
colulcate	oicolulcating	10.00938892364502
sumparch	oisumparching	9.47571849822998
underbray	otunderbraying	11.227428436279297
exelt	oiexelting	8.117263793945312
deaminalate	oideaminalating	9.841130256652832
prepenturate	ocprepenturating	12.792338371276855
scorpesh	oiscorpeshing	9.590679168701172
slyarize	oislyarizing	10.066614151000977
prevow	oiprevowing	8.871541976928711
malegrate	oimalegrating	10.57750415802002
undersunch	otundersunching	11.395834922790527
molylotize	oimolylotizing	10.528003692626953
disastinantate	oadisastinantating	12.642464637756348
rebollsin	oirebollsining	9.757939338684082
sinseen	oisinseening	8.966158866882324
futeerate	oifuteerating	9.676928520202637
unfusch	oiunfusching	10.178296089172363
depark	oideparking	8.505853652954102
rebuffle	oirebuffling	9.115650177001953
farmarize	oifarmarizing	9.90008544921875
retemple	onretempling	10.053601264953613
pleete	eapleeting	9.697742462158203
mispain	oimispaining	8.819509506225586
dispamm	oidispamming	9.167242050170898
enstist	oienstisting	9.38393783569336
unspalp-bole	oiunspalp-boling	11.028114318847656
disenvarrize	oidisenvarrizing	10.81645393371582
upempate	oiupempating	9.46286678314209
disenstrick	ocdisenstricking	11.140127182006836
uncordel	oiuncordeling	10.571076393127441
flissense	onflissensing	9.765052795410156
debame	oidebaming	8.080513954162598
rateranise	otrateranising	10.552057266235352
envaminate	oienvaminating	10.150243759155273
solotionalize	oisolotionalizing	12.27047348022461
emback	oiembacking	8.301004409790039
unhretrifulate	otunhretrifulating	13.870321273803711
uptitain	oiuptitaining	9.84673023223877
uncatter	oiuncattering	9.624699592590332
dackscrib	oidackscribbing	10.838643074035645
undercrote	otundercroting	10.7784423828125
encitetre	olencitetring	10.619385719299316
plowasin	oiplowasining	10.992984771728516
resansorize	oiresansorizing	11.27942180633545
forpromine	oiforpromining	10.245014190673828
forcrassify	otforcrassifying	11.632723808288574
debast-till	oidebast-tilling	10.995123863220215
pirbest	oipirbesting	10.127753257751465
præscotterize	otpræscotterizing	12.494467735290527
soptitomate	oisoptitomating	10.794776916503906
schac	oischacking	8.233580589294434
connify	oiconnifying	11.156217575073242
delistream	oidelistreaming	11.199875831604004
